"scc","dr","region"
-23.14630814001862,"1.5%",globe
480.76484032922843,"1.5%",globe
283.89478394839534,"1.5%",globe
309.3623140977167,"1.5%",globe
465.5003776806729,"1.5%",globe
136.09039295520685,"1.5%",globe
116.99394008773044,"1.5%",globe
194.69573904853073,"1.5%",globe
182.37775774018664,"1.5%",globe
288.38056979298153,"1.5%",globe
697.6780800241032,"1.5%",globe
239.44137796526147,"1.5%",globe
305.8039478589901,"1.5%",globe
660.7918085148629,"1.5%",globe
356.0327440096558,"1.5%",globe
285.7428816844508,"1.5%",globe
153.8153848137439,"1.5%",globe
524.0685608067586,"1.5%",globe
446.77078274710266,"1.5%",globe
209.4174026376388,"1.5%",globe
272.17597741281173,"1.5%",globe
326.6034698795503,"1.5%",globe
224.6023451608393,"1.5%",globe
353.0659830964643,"1.5%",globe
557.8684942127285,"1.5%",globe
709.1258890245248,"1.5%",globe
264.10298077870976,"1.5%",globe
308.8367881699286,"1.5%",globe
413.51323325286063,"1.5%",globe
55.27873259191407,"1.5%",globe
-45.441503323298775,"1.5%",globe
369.3178536332783,"1.5%",globe
39.22407094238806,"1.5%",globe
246.28263060373314,"1.5%",globe
516.4598285060977,"1.5%",globe
270.24784090721425,"1.5%",globe
675.7714130407595,"1.5%",globe
521.277219650599,"1.5%",globe
328.8033075099225,"1.5%",globe
977.7292957930354,"1.5%",globe
223.06184446269754,"1.5%",globe
736.1566331919795,"1.5%",globe
497.3995278578543,"1.5%",globe
324.24827909119097,"1.5%",globe
45.977493395791605,"1.5%",globe
307.23356050779284,"1.5%",globe
788.6102509742518,"1.5%",globe
267.1305011794752,"1.5%",globe
841.9598292128047,"1.5%",globe
84.3874456313799,"1.5%",globe
585.8545657993541,"1.5%",globe
384.864033370433,"1.5%",globe
422.6013982135625,"1.5%",globe
322.6631729099153,"1.5%",globe
417.604848395575,"1.5%",globe
292.0025117741177,"1.5%",globe
225.33082283553657,"1.5%",globe
396.1854857688064,"1.5%",globe
189.50442364298846,"1.5%",globe
435.51930707462964,"1.5%",globe
604.8073299710823,"1.5%",globe
486.88076012499056,"1.5%",globe
292.29080429118534,"1.5%",globe
321.4593429395024,"1.5%",globe
453.6086523922781,"1.5%",globe
301.7558371835591,"1.5%",globe
325.3825944627879,"1.5%",globe
723.1749037344581,"1.5%",globe
263.5237645392105,"1.5%",globe
290.1252666596935,"1.5%",globe
262.05796193118505,"1.5%",globe
213.98960273640247,"1.5%",globe
217.18267566509488,"1.5%",globe
79.89763711751279,"1.5%",globe
274.3828387894113,"1.5%",globe
263.69458115615384,"1.5%",globe
417.4453462794969,"1.5%",globe
302.4524317204393,"1.5%",globe
876.6105767072335,"1.5%",globe
663.6871082459202,"1.5%",globe
268.4278338174006,"1.5%",globe
333.9418475584791,"1.5%",globe
315.16493496135064,"1.5%",globe
538.4925025173992,"1.5%",globe
849.2524811723991,"1.5%",globe
365.47853644997684,"1.5%",globe
505.03314910224395,"1.5%",globe
244.67004361491786,"1.5%",globe
687.7832572214456,"1.5%",globe
96.75682948101783,"1.5%",globe
158.24674992402012,"1.5%",globe
420.17076019469346,"1.5%",globe
161.7041106168231,"1.5%",globe
280.48512017253,"1.5%",globe
323.2969684523002,"1.5%",globe
447.7826682421624,"1.5%",globe
220.11517880526748,"1.5%",globe
403.1770691496394,"1.5%",globe
224.82381995043895,"1.5%",globe
510.4406534624641,"1.5%",globe
291.8018264871371,"1.5%",globe
411.45884449038044,"1.5%",globe
144.24523990862417,"1.5%",globe
223.71423069805903,"1.5%",globe
369.90825562694073,"1.5%",globe
625.3053151410691,"1.5%",globe
185.46816050613563,"1.5%",globe
442.5444052475586,"1.5%",globe
335.8067471950796,"1.5%",globe
223.11867966362303,"1.5%",globe
766.4337244993695,"1.5%",globe
342.50148106586585,"1.5%",globe
739.415151964421,"1.5%",globe
507.2214701143822,"1.5%",globe
387.8105871751662,"1.5%",globe
707.1423474884006,"1.5%",globe
561.4441700461999,"1.5%",globe
537.0763252545441,"1.5%",globe
350.46355641527674,"1.5%",globe
196.39283425859492,"1.5%",globe
187.32434257181563,"1.5%",globe
405.93438403570696,"1.5%",globe
407.69556852367884,"1.5%",globe
705.9172167908886,"1.5%",globe
170.11264340773775,"1.5%",globe
315.7942792503418,"1.5%",globe
296.5209247617177,"1.5%",globe
528.8108035833397,"1.5%",globe
205.37394636262147,"1.5%",globe
461.1542821130094,"1.5%",globe
290.54253483603213,"1.5%",globe
437.65251458572857,"1.5%",globe
238.56491617718467,"1.5%",globe
283.7617199760483,"1.5%",globe
272.2086393835866,"1.5%",globe
400.6193227703489,"1.5%",globe
617.8059555051024,"1.5%",globe
399.04673922861775,"1.5%",globe
179.53704038218626,"1.5%",globe
196.69435019713868,"1.5%",globe
303.5297767694887,"1.5%",globe
376.6190134797017,"1.5%",globe
477.8323954295622,"1.5%",globe
249.21547193044074,"1.5%",globe
285.00225916778317,"1.5%",globe
142.53029107436168,"1.5%",globe
156.54734004490768,"1.5%",globe
242.00854335557767,"1.5%",globe
224.74244699459638,"1.5%",globe
464.0403989901516,"1.5%",globe
644.296123161425,"1.5%",globe
279.8143878558515,"1.5%",globe
638.1037439630878,"1.5%",globe
712.0480331173518,"1.5%",globe
450.58774742838176,"1.5%",globe
281.2243535321637,"1.5%",globe
120.27243207247102,"1.5%",globe
169.37096580210886,"1.5%",globe
357.8413884196922,"1.5%",globe
149.3128095880584,"1.5%",globe
720.275601419697,"1.5%",globe
684.4619964080684,"1.5%",globe
195.0296874554085,"1.5%",globe
512.6562819431907,"1.5%",globe
205.8198712327394,"1.5%",globe
266.8991507404312,"1.5%",globe
225.51643316590707,"1.5%",globe
109.06236657885442,"1.5%",globe
385.70758996610635,"1.5%",globe
441.3041593399509,"1.5%",globe
322.75319286309906,"1.5%",globe
365.9095584742514,"1.5%",globe
363.76156222477005,"1.5%",globe
238.7420830637358,"1.5%",globe
431.62266977681367,"1.5%",globe
460.3805218620621,"1.5%",globe
269.52530241541604,"1.5%",globe
388.5663751786066,"1.5%",globe
45.45554951098062,"1.5%",globe
624.0258734399997,"1.5%",globe
756.0033218578259,"1.5%",globe
500.3694830046461,"1.5%",globe
250.0508445361835,"1.5%",globe
278.02095330194555,"1.5%",globe
368.8988496563508,"1.5%",globe
284.742191896191,"1.5%",globe
474.6360699441552,"1.5%",globe
131.4504153945713,"1.5%",globe
155.07497124418782,"1.5%",globe
232.03616034144906,"1.5%",globe
365.2193376583281,"1.5%",globe
260.316114210872,"1.5%",globe
158.43862427265768,"1.5%",globe
761.4946122550842,"1.5%",globe
336.9464368388375,"1.5%",globe
52.91380904311864,"1.5%",globe
223.86781175516535,"1.5%",globe
514.7886714607902,"1.5%",globe
734.0090950204319,"1.5%",globe
213.11712026076992,"1.5%",globe
358.9129276616617,"1.5%",globe
91.90809226151111,"1.5%",globe
321.2268498515403,"1.5%",globe
363.05924334336606,"1.5%",globe
225.58313966409273,"1.5%",globe
92.55250949485593,"1.5%",globe
452.69701329929063,"1.5%",globe
305.2967839377663,"1.5%",globe
146.19912281523952,"1.5%",globe
600.9672331274337,"1.5%",globe
136.98540535576672,"1.5%",globe
245.92959371858268,"1.5%",globe
810.6753973344934,"1.5%",globe
433.0276942023947,"1.5%",globe
316.6621233352963,"1.5%",globe
208.270231583067,"1.5%",globe
233.55623983432486,"1.5%",globe
332.42575614092834,"1.5%",globe
626.2558466374998,"1.5%",globe
866.9865053524893,"1.5%",globe
128.6492969226105,"1.5%",globe
240.80214055361694,"1.5%",globe
647.4697963456229,"1.5%",globe
296.81031844434335,"1.5%",globe
281.2642009351213,"1.5%",globe
387.2583297840312,"1.5%",globe
150.47952159805953,"1.5%",globe
740.2844908806835,"1.5%",globe
190.3110785220399,"1.5%",globe
150.86915225359368,"1.5%",globe
320.20671858631937,"1.5%",globe
369.0748460404669,"1.5%",globe
402.6526275604065,"1.5%",globe
216.31490993688934,"1.5%",globe
