"scc","dr","region"
551.5868477705359,"1.5%",globe
443.02176888857434,"1.5%",globe
295.34943257801274,"1.5%",globe
415.57414838081814,"1.5%",globe
63.529433664616334,"1.5%",globe
720.6368029197993,"1.5%",globe
731.6620724857762,"1.5%",globe
601.1509542829629,"1.5%",globe
416.263705888102,"1.5%",globe
406.5971514692661,"1.5%",globe
415.62057259251435,"1.5%",globe
312.39289366932604,"1.5%",globe
718.3140288352743,"1.5%",globe
127.32711125216726,"1.5%",globe
147.23979165815305,"1.5%",globe
340.8379642284248,"1.5%",globe
290.6792334778837,"1.5%",globe
339.9287995441731,"1.5%",globe
219.82152030153094,"1.5%",globe
927.6558291107689,"1.5%",globe
392.32489264313654,"1.5%",globe
68.4798041177025,"1.5%",globe
229.26398178321097,"1.5%",globe
453.93808877329775,"1.5%",globe
760.5782343357987,"1.5%",globe
282.3780324915647,"1.5%",globe
447.5825227000578,"1.5%",globe
67.07670494152153,"1.5%",globe
370.05531512295954,"1.5%",globe
442.9234393962739,"1.5%",globe
164.20049598905058,"1.5%",globe
87.89387942811646,"1.5%",globe
436.8659317313864,"1.5%",globe
338.44897726736536,"1.5%",globe
150.17885027074988,"1.5%",globe
568.3312150466221,"1.5%",globe
137.93619147837362,"1.5%",globe
308.04096319126967,"1.5%",globe
1175.5849007522445,"1.5%",globe
446.41115040271666,"1.5%",globe
269.86710139981886,"1.5%",globe
307.4560672676279,"1.5%",globe
236.81752129136976,"1.5%",globe
316.72582213649866,"1.5%",globe
754.4287017070404,"1.5%",globe
719.0037453279884,"1.5%",globe
102.84110880982513,"1.5%",globe
321.39283571694756,"1.5%",globe
579.1566359052014,"1.5%",globe
393.364785573133,"1.5%",globe
290.3486487833044,"1.5%",globe
583.7983237645427,"1.5%",globe
192.406520754107,"1.5%",globe
830.9339202939827,"1.5%",globe
213.66452454724148,"1.5%",globe
153.4221397179293,"1.5%",globe
271.6262415753093,"1.5%",globe
409.65980410137166,"1.5%",globe
577.5851086203314,"1.5%",globe
257.3098698700935,"1.5%",globe
166.51456645794943,"1.5%",globe
396.6415293792132,"1.5%",globe
552.9216696333887,"1.5%",globe
186.64887948411777,"1.5%",globe
311.7193369650005,"1.5%",globe
675.3832137913548,"1.5%",globe
496.1992442414928,"1.5%",globe
537.2058374789506,"1.5%",globe
418.95569256240344,"1.5%",globe
5.8046310863546084,"1.5%",globe
421.74169594941395,"1.5%",globe
331.4886983212042,"1.5%",globe
